File,Current Memory (MB),Peak Memory (MB),"Elapsed Time (seconds), Result, Result Lenght"
map1.pl,0.1456279754638672,0.16883373260498047,0.367917537689209,"['rio_de_janeiro', 'sao_paulo', 'belo_horizonte', 'salvador']",4
map2.pl,0.14676284790039062,0.17656898498535156,0.2640652656555176,"['rio_de_janeiro', 'sao_paulo', 'belo_horizonte', 'salvador']",4
map3.pl,0.14783096313476562,0.17668724060058594,0.26051974296569824,"['rio_de_janeiro', 'sao_paulo', 'belo_horizonte', 'salvador']",4
map4.pl,0.14773178100585938,0.17734813690185547,0.2568647861480713,"['rio_de_janeiro', 'salvador']",2
map5.pl,0.14865398406982422,0.17734813690185547,0.26159095764160156,"['rio_de_janeiro', 'sao_paulo', 'belo_horizonte', 'salvador']",4
map6.pl,0.14837265014648438,0.17784500122070312,0.2557377815246582,False,0
map7.pl,0.14877700805664062,0.17784500122070312,0.26003050804138184,False,0
map8.pl,0.14907264709472656,0.17784500122070312,0.26476120948791504,False,0
map9.pl,0.15124988555908203,0.17784500122070312,0.27137064933776855,"['rio_de_janeiro', 'palmas', 'salvador']",3
map10.pl,0.15013408660888672,0.17990398406982422,0.255556583404541,False,0
map11.pl,0.15056896209716797,0.17990398406982422,0.2662813663482666,False,0
map12.pl,0.1537771224975586,0.17990398406982422,0.2642374038696289,"['rio_de_janeiro', 'recife', 'aracaju', 'belo_horizonte', 'salvador']",5
map13.pl,0.1516246795654297,0.1820363998413086,0.26475071907043457,False,0
map14.pl,0.15213584899902344,0.1820363998413086,0.26035380363464355,False,0
map15.pl,0.1529073715209961,0.1820363998413086,0.26416826248168945,"['rio_de_janeiro', 'salvador']",2
map16.pl,0.15325355529785156,0.1820363998413086,0.26133298873901367,False,0
map17.pl,0.1538076400756836,0.1820363998413086,0.2594761848449707,False,0
map18.pl,0.15452861785888672,0.1820363998413086,0.25957512855529785,"['rio_de_janeiro', 'belo_horizonte', 'salvador']",3
map19.pl,0.1548328399658203,0.1826620101928711,0.259890079498291,False,0
map20.pl,0.1553802490234375,0.1829204559326172,0.28329992294311523,False,0
map21.pl,0.1557598114013672,0.18330001831054688,0.25817298889160156,False,0
map22.pl,0.1592082977294922,0.18385028839111328,0.25962257385253906,"['rio_de_janeiro', 'natal', 'salvador']",3
map23.pl,0.1574411392211914,0.1870555877685547,0.2551548480987549,"['rio_de_janeiro', 'salvador']",2
map24.pl,0.1634845733642578,0.1870555877685547,0.26178407669067383,"['rio_de_janeiro', 'manaus', 'salvador']",3
map25.pl,0.15808677673339844,0.19161510467529297,0.26224422454833984,False,0
map26.pl,0.16162490844726562,0.19161510467529297,0.2595686912536621,"['rio_de_janeiro', 'rio_branco', 'brasilia', 'joao_pessoa', 'salvador']",5
map27.pl,0.1589193344116211,0.19161510467529297,0.2584242820739746,False,0
map28.pl,0.15924453735351562,0.19161510467529297,0.27244138717651367,False,0
map29.pl,0.1622781753540039,0.19161510467529297,0.2593348026275635,"['rio_de_janeiro', 'manaus', 'salvador']",3
map30.pl,0.16009521484375,0.19161510467529297,0.25738978385925293,False,0
map31.pl,0.16466045379638672,0.19161510467529297,0.2578611373901367,"['rio_de_janeiro', 'joao_pessoa', 'natal', 'salvador']",4
map32.pl,0.16192245483398438,0.19274616241455078,0.25695037841796875,"['rio_de_janeiro', 'goiania', 'campo_grande', 'salvador']",4
map33.pl,0.16524028778076172,0.19274616241455078,0.25398993492126465,"['rio_de_janeiro', 'aracaju', 'goiania', 'porto_velho', 'salvador']",5
map34.pl,0.16781044006347656,0.19339275360107422,0.25459933280944824,"['rio_de_janeiro', 'campo_grande', 'fortaleza', 'salvador']",4
map35.pl,0.1642293930053711,0.1959552764892578,0.25908422470092773,"['rio_de_janeiro', 'aracaju', 'salvador']",3
map36.pl,0.16377735137939453,0.1959552764892578,0.256317138671875,False,0
map37.pl,0.18190670013427734,0.20869827270507812,0.2658271789550781,"['rio_de_janeiro', 'maceio', 'cuiaba', 'joao_pessoa', 'recife', 'salvador']",6
map38.pl,0.17116737365722656,0.2097330093383789,0.2552151679992676,"['rio_de_janeiro', 'aracaju', 'goiania', 'sao_paulo', 'salvador']",5
map39.pl,0.1705951690673828,0.2097330093383789,0.2716219425201416,"['rio_de_janeiro', 'manaus', 'joao_pessoa', 'natal', 'goiania', 'salvador']",6
map40.pl,0.16876220703125,0.2097330093383789,0.25296926498413086,False,0
map41.pl,0.1692943572998047,0.2097330093383789,0.25499844551086426,False,0
map42.pl,0.1697368621826172,0.2097330093383789,0.2556905746459961,False,0
map43.pl,0.17135334014892578,0.2097330093383789,0.2582707405090332,"['rio_de_janeiro', 'manaus', 'salvador']",3
map44.pl,0.17043590545654297,0.2097330093383789,0.2656879425048828,False,0
map45.pl,0.17087841033935547,0.2097330093383789,0.25890254974365234,False,0
map46.pl,0.17606353759765625,0.2097330093383789,0.3091773986816406,"['rio_de_janeiro', 'maceio', 'goiania', 'sao_paulo', 'rio_branco', 'salvador']",6
map47.pl,0.17183589935302734,0.2097330093383789,0.3215045928955078,False,0
map48.pl,0.17780780792236328,0.2097330093383789,0.26099228858947754,"['rio_de_janeiro', 'fortaleza', 'porto_velho', 'natal', 'salvador']",5
map49.pl,0.17267227172851562,0.2097330093383789,0.26286864280700684,False,0
map50.pl,0.1842060089111328,0.21009540557861328,0.2823910713195801,"['rio_de_janeiro', 'joao_pessoa', 'belo_horizonte', 'aracaju', 'sao_paulo', 'fortaleza', 'salvador']",7
map51.pl,0.1737651824951172,0.21216678619384766,0.26299452781677246,"['rio_de_janeiro', 'salvador']",2
