File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
78,0.33098506927490234,0.4600372314453125,2.9298148155212402,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
79,0.33611106872558594,0.49085426330566406,1.935680866241455,6,"['sao_paulo', 'joao_pessoa', 'fortaleza', 'natal', 'natal', 'manaus']"
80,0.3211650848388672,0.49085426330566406,2.9146459102630615,5,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'manaus']"
81,0.38875389099121094,0.49277591705322266,3.4847865104675293,7,"['sao_paulo', 'rio_de_janeiro', 'natal', 'natal', 'rio_de_janeiro', 'sao_paulo', 'manaus']"
82,0.34532642364501953,0.49277591705322266,1.9942166805267334,7,"['sao_paulo', 'salvador', 'natal', 'natal', 'salvador', 'rio_de_janeiro', 'manaus']"
83,0.3575096130371094,0.49277591705322266,2.560849905014038,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
84,0.37857913970947266,0.49277591705322266,2.202282190322876,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
85,0.3824949264526367,0.49277591705322266,2.4640908241271973,6,"['sao_paulo', 'fortaleza', 'joao_pessoa', 'natal', 'natal', 'manaus']"
86,0.3729543685913086,0.49277591705322266,2.5350143909454346,7,"['sao_paulo', 'salvador', 'recife', 'natal', 'natal', 'recife', 'manaus']"
87,0.3791465759277344,0.49277591705322266,1.8941495418548584,7,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'salvador', 'joao_pessoa', 'manaus']"
88,0.35649776458740234,0.5310268402099609,3.180615186691284,8,"['sao_paulo', 'recife', 'rio_de_janeiro', 'natal', 'natal', 'joao_pessoa', 'salvador', 'manaus']"
89,0.36185169219970703,0.5310268402099609,2.771857500076294,9,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'recife', 'joao_pessoa', 'rio_de_janeiro', 'belo_horizonte', 'manaus']"
90,0.2164134979248047,0.5310268402099609,1.700535535812378,8,"['sao_paulo', 'rio_de_janeiro', 'joao_pessoa', 'natal', 'natal', 'belo_horizonte', 'recife', 'manaus']"
