File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
1,0.3154134750366211,0.5031194686889648,1.7082710266113281,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
2,0.32598876953125,0.5031194686889648,1.4633610248565674,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'joao_pessoa', 'manaus']"
3,0.32985591888427734,0.5031194686889648,3.5351271629333496,7,"['sao_paulo', 'manaus', 'belo_horizonte', 'natal', 'natal', 'belo_horizonte', 'manaus']"
4,0.33994197845458984,0.507145881652832,3.6232259273529053,9,"['sao_paulo', 'natal', 'natal', 'salvador', 'belo_horizonte', 'fortaleza', 'recife', 'joao_pessoa', 'manaus']"
5,0.3495969772338867,0.507145881652832,2.859318256378174,6,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'manaus']"
6,0.35439300537109375,0.507145881652832,2.63096284866333,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
7,0.36478710174560547,0.507145881652832,2.0223755836486816,5,"['sao_paulo', 'natal', 'natal', 'joao_pessoa', 'manaus']"
8,0.3674163818359375,0.507145881652832,2.101863145828247,12,"['sao_paulo', 'belo_horizonte', 'fortaleza', 'salvador', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'salvador', 'fortaleza', 'belo_horizonte', 'manaus']"
9,0.3764314651489258,0.507145881652832,2.4648563861846924,5,"['sao_paulo', 'natal', 'natal', 'joao_pessoa', 'manaus']"
10,0.3556537628173828,0.5111198425292969,1.9616436958312988,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'belo_horizonte', 'manaus']"
11,0.35285186767578125,0.5111198425292969,2.401740789413452,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
12,0.3719005584716797,0.5111198425292969,1.7968075275421143,5,"['sao_paulo', 'belo_horizonte', 'natal', 'natal', 'manaus']"
13,0.24557209014892578,0.5111198425292969,1.5922901630401611,9,"['sao_paulo', 'salvador', 'recife', 'fortaleza', 'natal', 'natal', 'fortaleza', 'joao_pessoa', 'manaus']"
