File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
64,0.18654441833496094,0.5111198425292969,2.056356191635132,2,"['sao_paulo', 'natal']"
65,0.3482656478881836,0.4469327926635742,1.068544864654541,8,"['sao_paulo', 'salvador', 'natal', 'natal', 'joao_pessoa', 'fortaleza', 'salvador', 'manaus']"
66,0.3234100341796875,0.5031194686889648,1.0781784057617188,6,"['sao_paulo', 'manaus', 'natal', 'natal', 'belo_horizonte', 'manaus']"
67,0.32953453063964844,0.5031194686889648,2.5920231342315674,5,"['sao_paulo', 'manaus', 'natal', 'natal', 'manaus']"
68,0.4306764602661133,0.507145881652832,4.130796909332275,7,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'recife', 'manaus']"
69,0.3463134765625,0.507145881652832,3.26277494430542,7,"['sao_paulo', 'recife', 'fortaleza', 'natal', 'natal', 'fortaleza', 'manaus']"
70,0.35443115234375,0.507145881652832,3.1381442546844482,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
71,0.3653526306152344,0.507145881652832,2.6632063388824463,10,"['sao_paulo', 'recife', 'salvador', 'natal', 'natal', 'belo_horizonte', 'fortaleza', 'joao_pessoa', 'sao_paulo', 'manaus']"
72,0.3579902648925781,0.507145881652832,2.6344070434570312,9,"['sao_paulo', 'salvador', 'recife', 'natal', 'natal', 'recife', 'salvador', 'sao_paulo', 'manaus']"
73,0.37482261657714844,0.507145881652832,1.9161145687103271,12,"['sao_paulo', 'rio_de_janeiro', 'fortaleza', 'recife', 'natal', 'natal', 'salvador', 'recife', 'joao_pessoa', 'fortaleza', 'belo_horizonte', 'manaus']"
74,0.34903621673583984,0.5111198425292969,2.052947998046875,7,"['sao_paulo', 'manaus', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'manaus']"
75,0.3541736602783203,0.5111198425292969,1.880232810974121,7,"['sao_paulo', 'joao_pessoa', 'belo_horizonte', 'salvador', 'natal', 'natal', 'manaus']"
76,0.3619222640991211,0.5111198425292969,1.6991453170776367,6,"['sao_paulo', 'natal', 'natal', 'salvador', 'belo_horizonte', 'manaus']"
