File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
14,0.29854393005371094,0.4469327926635742,1.1055545806884766,6,"['sao_paulo', 'natal', 'natal', 'belo_horizonte', 'fortaleza', 'manaus']"
15,0.3285942077636719,0.5031194686889648,1.103285551071167,6,"['sao_paulo', 'natal', 'natal', 'rio_de_janeiro', 'belo_horizonte', 'manaus']"
16,0.32647228240966797,0.5031194686889648,2.806377649307251,7,"['sao_paulo', 'fortaleza', 'recife', 'natal', 'natal', 'recife', 'manaus']"
17,0.34421539306640625,0.5031194686889648,3.696537733078003,5,"['sao_paulo', 'rio_de_janeiro', 'manaus', 'joao_pessoa', 'natal']"
18,0.3520994186401367,0.507145881652832,3.1814677715301514,7,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'rio_de_janeiro', 'manaus']"
19,0.39379215240478516,0.507145881652832,2.4999353885650635,6,"['sao_paulo', 'rio_de_janeiro', 'belo_horizonte', 'natal', 'natal', 'manaus']"
20,0.35964393615722656,0.507145881652832,2.1966497898101807,8,"['sao_paulo', 'natal', 'natal', 'rio_de_janeiro', 'belo_horizonte', 'joao_pessoa', 'sao_paulo', 'manaus']"
21,0.3601694107055664,0.507145881652832,2.034623384475708,5,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'manaus']"
22,0.3723011016845703,0.507145881652832,3.215219259262085,8,"['sao_paulo', 'natal', 'natal', 'belo_horizonte', 'joao_pessoa', 'fortaleza', 'recife', 'manaus']"
23,0.36896610260009766,0.5111198425292969,1.9385364055633545,4,"['sao_paulo', 'belo_horizonte', 'joao_pessoa', 'natal']"
24,0.3510923385620117,0.5111198425292969,2.053044319152832,8,"['sao_paulo', 'rio_de_janeiro', 'salvador', 'joao_pessoa', 'fortaleza', 'natal', 'natal', 'manaus']"
25,0.3589038848876953,0.5111198425292969,1.8799009323120117,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
26,0.36893749237060547,0.5111198425292969,1.8289670944213867,9,"['sao_paulo', 'salvador', 'natal', 'natal', 'salvador', 'fortaleza', 'recife', 'rio_de_janeiro', 'manaus']"
