File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
1,0.3128395080566406,0.9217901229858398,1.9422998428344727,5,"['sao_paulo', 'natal', 'natal', 'rio_de_janeiro', 'manaus']"
2,0.3291006088256836,1.6260223388671875,2.7828402519226074,7,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'sao_paulo', 'joao_pessoa', 'manaus']"
3,0.4485454559326172,4.194458961486816,2.9295411109924316,9,"['sao_paulo', 'belo_horizonte', 'natal', 'natal', 'belo_horizonte', 'recife', 'salvador', 'rio_de_janeiro', 'manaus']"
4,0.3496675491333008,4.194458961486816,2.779561996459961,8,"['sao_paulo', 'manaus', 'recife', 'salvador', 'natal', 'natal', 'sao_paulo', 'manaus']"
5,0.8461923599243164,4.194458961486816,3.626892328262329,7,"['sao_paulo', 'recife', 'natal', 'natal', 'belo_horizonte', 'rio_de_janeiro', 'manaus']"
6,0.36771202087402344,4.194458961486816,2.3034045696258545,6,"['sao_paulo', 'manaus', 'natal', 'natal', 'sao_paulo', 'manaus']"
7,0.3733663558959961,4.194458961486816,2.6758406162261963,9,"['sao_paulo', 'recife', 'manaus', 'joao_pessoa', 'natal', 'natal', 'sao_paulo', 'recife', 'manaus']"
8,0.9946985244750977,12.874299049377441,6.320964097976685,14,"['sao_paulo', 'belo_horizonte', 'manaus', 'recife', 'fortaleza', 'salvador', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'salvador', 'fortaleza', 'recife', 'manaus']"
9,0.3737154006958008,12.874299049377441,2.774878978729248,9,"['sao_paulo', 'natal', 'natal', 'fortaleza', 'belo_horizonte', 'rio_de_janeiro', 'recife', 'joao_pessoa', 'manaus']"
10,0.38393306732177734,12.874299049377441,3.044299602508545,11,"['sao_paulo', 'belo_horizonte', 'rio_de_janeiro', 'fortaleza', 'manaus', 'natal', 'natal', 'joao_pessoa', 'rio_de_janeiro', 'fortaleza', 'manaus']"
11,0.2562437057495117,12.874299049377441,1.8970446586608887,6,"['sao_paulo', 'recife', 'salvador', 'natal', 'natal', 'manaus']"
12,0.2153310775756836,12.874299049377441,1.233767032623291,10,"['sao_paulo', 'joao_pessoa', 'manaus', 'fortaleza', 'belo_horizonte', 'natal', 'natal', 'belo_horizonte', 'rio_de_janeiro', 'manaus']"
13,0.1843862533569336,12.874299049377441,1.0066568851470947,11,"['sao_paulo', 'fortaleza', 'salvador', 'manaus', 'rio_de_janeiro', 'natal', 'natal', 'rio_de_janeiro', 'fortaleza', 'salvador', 'manaus']"
