File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
78,0.3191413879394531,0.7387285232543945,3.088495969772339,8,"['sao_paulo', 'fortaleza', 'salvador', 'recife', 'manaus', 'natal', 'natal', 'manaus']"
79,0.7136316299438477,1.6161279678344727,3.131084680557251,8,"['sao_paulo', 'manaus', 'natal', 'natal', 'rio_de_janeiro', 'fortaleza', 'recife', 'manaus']"
80,0.3392763137817383,4.3511152267456055,3.805447578430176,9,"['sao_paulo', 'fortaleza', 'rio_de_janeiro', 'manaus', 'belo_horizonte', 'natal', 'natal', 'rio_de_janeiro', 'manaus']"
81,0.34982872009277344,4.3511152267456055,3.969468593597412,10,"['sao_paulo', 'fortaleza', 'rio_de_janeiro', 'natal', 'natal', 'rio_de_janeiro', 'sao_paulo', 'fortaleza', 'salvador', 'manaus']"
82,0.652862548828125,4.3511152267456055,2.643498182296753,8,"['sao_paulo', 'belo_horizonte', 'natal', 'natal', 'salvador', 'sao_paulo', 'belo_horizonte', 'manaus']"
83,0.3600797653198242,4.3511152267456055,2.6820359230041504,5,"['sao_paulo', 'natal', 'natal', 'joao_pessoa', 'manaus']"
84,0.38225269317626953,4.3511152267456055,2.222683906555176,13,"['sao_paulo', 'joao_pessoa', 'rio_de_janeiro', 'recife', 'belo_horizonte', 'fortaleza', 'manaus', 'salvador', 'natal', 'natal', 'sao_paulo', 'salvador', 'manaus']"
85,0.3863029479980469,12.916952133178711,3.0699315071105957,6,"['sao_paulo', 'fortaleza', 'rio_de_janeiro', 'natal', 'natal', 'manaus']"
86,0.3874063491821289,12.916952133178711,2.0486388206481934,10,"['sao_paulo', 'salvador', 'rio_de_janeiro', 'fortaleza', 'joao_pessoa', 'recife', 'natal', 'natal', 'recife', 'manaus']"
87,0.43267059326171875,12.916952133178711,2.001509428024292,9,"['sao_paulo', 'salvador', 'joao_pessoa', 'recife', 'natal', 'natal', 'recife', 'joao_pessoa', 'manaus']"
88,0.3887929916381836,12.916952133178711,2.399373769760132,6,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'fortaleza', 'manaus']"
89,0.3262748718261719,12.916952133178711,2.6558892726898193,9,"['sao_paulo', 'fortaleza', 'recife', 'joao_pessoa', 'salvador', 'natal', 'natal', 'fortaleza', 'manaus']"
90,0.22815322875976562,12.916952133178711,1.5109877586364746,14,"['sao_paulo', 'rio_de_janeiro', 'joao_pessoa', 'fortaleza', 'salvador', 'manaus', 'recife', 'belo_horizonte', 'natal', 'natal', 'joao_pessoa', 'fortaleza', 'salvador', 'manaus']"
