File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
14,0.3152608871459961,0.8172225952148438,2.834237575531006,6,"['sao_paulo', 'natal', 'natal', 'belo_horizonte', 'fortaleza', 'manaus']"
15,0.3309049606323242,1.631892204284668,3.849242925643921,6,"['sao_paulo', 'natal', 'natal', 'rio_de_janeiro', 'belo_horizonte', 'manaus']"
16,0.3397846221923828,1.701385498046875,4.921093225479126,6,"['sao_paulo', 'recife', 'natal', 'natal', 'recife', 'manaus']"
17,0.3376178741455078,1.701385498046875,3.6406736373901367,6,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'manaus']"
18,0.3620414733886719,1.701385498046875,2.4982354640960693,7,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'rio_de_janeiro', 'manaus']"
19,0.46721458435058594,1.701385498046875,4.6695709228515625,5,"['sao_paulo', 'manaus', 'natal', 'natal', 'manaus']"
20,0.37773799896240234,1.701385498046875,2.8526618480682373,8,"['sao_paulo', 'natal', 'natal', 'rio_de_janeiro', 'belo_horizonte', 'joao_pessoa', 'sao_paulo', 'manaus']"
21,0.39911651611328125,1.701385498046875,3.8069345951080322,5,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'manaus']"
22,0.6085615158081055,12.9048433303833,3.5314886569976807,8,"['sao_paulo', 'natal', 'natal', 'belo_horizonte', 'joao_pessoa', 'fortaleza', 'recife', 'manaus']"
23,0.4037666320800781,12.9048433303833,4.2793591022491455,9,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'recife', 'rio_de_janeiro', 'belo_horizonte', 'joao_pessoa', 'manaus']"
24,0.34907054901123047,12.9048433303833,4.6553215980529785,5,"['sao_paulo', 'belo_horizonte', 'natal', 'natal', 'manaus']"
25,0.2891073226928711,12.9048433303833,1.8761932849884033,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
26,0.28312015533447266,12.9048433303833,1.645535945892334,9,"['sao_paulo', 'salvador', 'natal', 'natal', 'salvador', 'fortaleza', 'recife', 'rio_de_janeiro', 'manaus']"
