File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
46,0.386474609375,2.696969985961914,2.8012263774871826,6,"['sao_paulo', 'recife', 'natal', 'natal', 'fortaleza', 'manaus']"
47,0.3884849548339844,2.772104263305664,6.874061346054077,5,"['sao_paulo', 'natal', 'natal', 'recife', 'manaus']"
48,0.40115928649902344,12.889516830444336,4.401945352554321,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'rio_de_janeiro', 'manaus']"
49,0.4044981002807617,12.889516830444336,2.560631036758423,5,"['sao_paulo', 'rio_de_janeiro', 'natal', 'natal', 'manaus']"
50,0.4082927703857422,12.889516830444336,3.5389840602874756,5,"['sao_paulo', 'salvador', 'natal', 'natal', 'manaus']"
51,0.40666866302490234,12.889516830444336,2.5870256423950195,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
52,0.3353557586669922,0.7504739761352539,3.2366998195648193,7,"['sao_paulo', 'fortaleza', 'rio_de_janeiro', 'natal', 'natal', 'rio_de_janeiro', 'manaus']"
53,0.3390617370605469,1.638188362121582,4.192145824432373,5,"['sao_paulo', 'manaus', 'natal', 'natal', 'manaus']"
54,0.5603666305541992,2.696969985961914,11.425101280212402,7,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'fortaleza', 'sao_paulo', 'manaus']"
55,0.3732442855834961,2.772104263305664,6.070559501647949,5,"['sao_paulo', 'recife', 'natal', 'natal', 'manaus']"
56,0.3921394348144531,2.772104263305664,3.7092058658599854,6,"['sao_paulo', 'belo_horizonte', 'manaus', 'natal', 'natal', 'manaus']"
57,0.3923463821411133,2.772104263305664,2.5510427951812744,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
58,0.38826465606689453,12.889516830444336,2.4157345294952393,7,"['sao_paulo', 'recife', 'belo_horizonte', 'manaus', 'natal', 'natal', 'manaus']"
59,0.39623451232910156,12.889516830444336,3.0001556873321533,5,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'manaus']"
60,0.41239261627197266,12.889516830444336,5.592842102050781,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
61,0.38040733337402344,12.889516830444336,3.6648874282836914,8,"['sao_paulo', 'recife', 'manaus', 'belo_horizonte', 'natal', 'natal', 'belo_horizonte', 'manaus']"
62,0.37578868865966797,12.889516830444336,3.378110885620117,6,"['sao_paulo', 'rio_de_janeiro', 'natal', 'natal', 'belo_horizonte', 'manaus']"
63,0.349578857421875,12.889516830444336,3.350595712661743,5,"['sao_paulo', 'natal', 'natal', 'fortaleza', 'manaus']"
64,0.2881450653076172,12.889516830444336,2.206627130508423,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
65,0.33417415618896484,0.6775217056274414,2.0786778926849365,6,"['sao_paulo', 'salvador', 'natal', 'natal', 'salvador', 'manaus']"
66,0.3970823287963867,1.638188362121582,4.486555814743042,5,"['sao_paulo', 'manaus', 'natal', 'natal', 'manaus']"
67,0.34003448486328125,1.7148942947387695,4.305557727813721,5,"['sao_paulo', 'manaus', 'natal', 'natal', 'manaus']"
68,0.3538856506347656,1.7148942947387695,2.7861592769622803,5,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'manaus']"
69,0.4860649108886719,1.7148942947387695,2.708404302597046,5,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'manaus']"
70,0.5051364898681641,2.696969985961914,2.5099804401397705,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
71,0.3731651306152344,2.772104263305664,4.997443199157715,7,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'sao_paulo', 'manaus']"
72,0.3873558044433594,12.889516830444336,11.131374597549438,7,"['sao_paulo', 'recife', 'natal', 'natal', 'recife', 'sao_paulo', 'manaus']"
73,0.41835689544677734,12.889516830444336,5.425051689147949,8,"['sao_paulo', 'rio_de_janeiro', 'fortaleza', 'recife', 'natal', 'natal', 'recife', 'manaus']"
74,0.36460018157958984,12.889516830444336,3.5469777584075928,6,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'manaus']"
75,0.36868953704833984,12.889516830444336,5.42323112487793,6,"['sao_paulo', 'joao_pessoa', 'salvador', 'natal', 'natal', 'manaus']"
76,0.34914398193359375,12.889516830444336,2.755406618118286,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'rio_de_janeiro', 'manaus']"
77,0.32398414611816406,12.889516830444336,2.359278917312622,5,"['sao_paulo', 'belo_horizonte', 'natal', 'natal', 'manaus']"
78,0.311187744140625,0.6775217056274414,1.4153974056243896,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
79,0.3281059265136719,1.638188362121582,4.57827615737915,6,"['sao_paulo', 'joao_pessoa', 'fortaleza', 'natal', 'natal', 'manaus']"
80,0.37003612518310547,1.638188362121582,4.422724723815918,5,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'manaus']"
81,0.3611335754394531,1.7148942947387695,3.480858564376831,6,"['sao_paulo', 'rio_de_janeiro', 'natal', 'natal', 'recife', 'manaus']"
82,0.3668251037597656,2.696969985961914,5.849664688110352,7,"['sao_paulo', 'salvador', 'natal', 'natal', 'salvador', 'rio_de_janeiro', 'manaus']"
83,1.6958513259887695,2.772104263305664,4.071619033813477,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
84,0.3903169631958008,2.772104263305664,4.3529558181762695,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
85,0.5495681762695312,2.772104263305664,3.4063544273376465,6,"['sao_paulo', 'fortaleza', 'joao_pessoa', 'natal', 'natal', 'manaus']"
86,0.40036869049072266,12.889516830444336,2.666595220565796,6,"['sao_paulo', 'recife', 'natal', 'natal', 'recife', 'manaus']"
87,0.39092540740966797,12.889516830444336,3.4439451694488525,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'fortaleza', 'manaus']"
88,0.40120410919189453,12.889516830444336,3.6930999755859375,6,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'fortaleza', 'manaus']"
89,0.3876008987426758,12.889516830444336,4.206949949264526,6,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'fortaleza', 'manaus']"
90,0.36159420013427734,12.889516830444336,3.8580162525177,7,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'belo_horizonte', 'recife', 'manaus']"
91,0.3271980285644531,0.6775217056274414,2.1299803256988525,5,"['sao_paulo', 'natal', 'natal', 'belo_horizonte', 'manaus']"
92,0.43544960021972656,1.7148942947387695,12.937945365905762,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'belo_horizonte', 'manaus']"
93,0.2151479721069336,12.889516830444336,96.11414408683777,6,"['sao_paulo', 'fortaleza', 'manaus', 'natal', 'natal', 'manaus']"
94,0.21595096588134766,12.889516830444336,1.0682766437530518,7,"['sao_paulo', 'manaus', 'belo_horizonte', 'natal', 'natal', 'belo_horizonte', 'manaus']"
95,0.21669483184814453,12.889516830444336,1.788968801498413,8,"['sao_paulo', 'fortaleza', 'joao_pessoa', 'belo_horizonte', 'natal', 'natal', 'belo_horizonte', 'manaus']"
96,0.21603012084960938,12.889516830444336,1.4534778594970703,6,"['sao_paulo', 'salvador', 'natal', 'natal', 'rio_de_janeiro', 'manaus']"
97,0.21655654907226562,12.889516830444336,1.146435022354126,6,"['sao_paulo', 'joao_pessoa', 'natal', 'natal', 'rio_de_janeiro', 'manaus']"
98,0.21718883514404297,12.889516830444336,4.531883955001831,6,"['sao_paulo', 'recife', 'salvador', 'natal', 'natal', 'manaus']"
99,0.2177591323852539,12.889516830444336,1.1439008712768555,6,"['sao_paulo', 'rio_de_janeiro', 'natal', 'natal', 'belo_horizonte', 'manaus']"
100,0.21817302703857422,12.889516830444336,1.142317771911621,5,"['sao_paulo', 'natal', 'natal', 'fortaleza', 'manaus']"
