File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
52,0.3052234649658203,0.7345523834228516,2.6648688316345215,7,"['sao_paulo', 'fortaleza', 'rio_de_janeiro', 'natal', 'natal', 'rio_de_janeiro', 'manaus']"
53,1.0682945251464844,1.6349248886108398,3.1250717639923096,5,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'manaus']"
54,0.3327817916870117,1.6903047561645508,3.756288528442383,3,"['sao_paulo', 'fortaleza', 'natal']"
55,0.35114479064941406,1.6903047561645508,2.947310209274292,5,"['sao_paulo', 'recife', 'natal', 'natal', 'manaus']"
56,0.3493480682373047,1.6903047561645508,2.2945656776428223,7,"['sao_paulo', 'belo_horizonte', 'manaus', 'natal', 'natal', 'joao_pessoa', 'manaus']"
57,0.3526487350463867,1.6903047561645508,3.333279848098755,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
58,0.3761730194091797,1.6903047561645508,2.2207319736480713,7,"['sao_paulo', 'recife', 'belo_horizonte', 'fortaleza', 'natal', 'natal', 'manaus']"
59,0.45499515533447266,1.6903047561645508,2.8192801475524902,5,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'manaus']"
60,0.6109609603881836,1.6903047561645508,2.5592689514160156,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
61,0.3801393508911133,12.870006561279297,2.568450450897217,7,"['sao_paulo', 'joao_pessoa', 'rio_de_janeiro', 'natal', 'natal', 'salvador', 'manaus']"
62,0.851283073425293,12.870006561279297,2.044224500656128,8,"['sao_paulo', 'rio_de_janeiro', 'natal', 'natal', 'rio_de_janeiro', 'fortaleza', 'belo_horizonte', 'manaus']"
63,0.5170364379882812,12.870006561279297,2.3501875400543213,2,"['sao_paulo', 'natal']"
64,0.36449337005615234,12.870006561279297,2.2759714126586914,2,"['sao_paulo', 'natal']"
