File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
1,0.29401302337646484,0.7345523834228516,2.1401054859161377,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
2,0.32961082458496094,0.7345523834228516,3.0459418296813965,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'joao_pessoa', 'manaus']"
3,0.2836904525756836,1.6903047561645508,2.995905876159668,6,"['sao_paulo', 'belo_horizonte', 'natal', 'natal', 'belo_horizonte', 'manaus']"
4,0.3578939437866211,1.6903047561645508,2.7754180431365967,5,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'manaus']"
5,0.34894275665283203,1.6903047561645508,2.356048822402954,6,"['sao_paulo', 'recife', 'natal', 'natal', 'joao_pessoa', 'manaus']"
6,0.3625917434692383,1.6903047561645508,3.2322449684143066,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
7,0.3613729476928711,1.6903047561645508,2.7973098754882812,5,"['sao_paulo', 'natal', 'natal', 'joao_pessoa', 'manaus']"
8,0.3809804916381836,12.870006561279297,8.612560272216797,12,"['sao_paulo', 'belo_horizonte', 'fortaleza', 'salvador', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'salvador', 'fortaleza', 'recife', 'manaus']"
9,0.3862876892089844,12.870006561279297,2.6814706325531006,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
10,0.3934783935546875,12.870006561279297,2.488661766052246,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'belo_horizonte', 'manaus']"
11,0.3463859558105469,12.870006561279297,2.1240859031677246,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
12,0.28475189208984375,12.870006561279297,2.096357583999634,5,"['sao_paulo', 'manaus', 'natal', 'natal', 'manaus']"
13,0.21995925903320312,12.870006561279297,1.4346330165863037,6,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'rio_de_janeiro', 'manaus']"
