File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
1,0.3027181625366211,0.7577228546142578,1.8318452835083008,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
2,0.3303413391113281,0.8254289627075195,2.4352877140045166,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'joao_pessoa', 'manaus']"
3,0.33771514892578125,1.693049430847168,3.394725799560547,6,"['sao_paulo', 'belo_horizonte', 'natal', 'natal', 'belo_horizonte', 'manaus']"
4,0.3422679901123047,2.6721506118774414,3.984905242919922,5,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'manaus']"
5,0.3624439239501953,2.6721506118774414,3.0392000675201416,6,"['sao_paulo', 'recife', 'natal', 'natal', 'joao_pessoa', 'manaus']"
6,0.36598873138427734,2.6721506118774414,2.0874156951904297,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
7,0.36130619049072266,2.7292375564575195,3.4899849891662598,5,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'manaus']"
8,0.18712806701660156,13.27395248413086,33.48518967628479,12,"['sao_paulo', 'belo_horizonte', 'fortaleza', 'salvador', 'joao_pessoa', 'natal', 'natal', 'joao_pessoa', 'salvador', 'fortaleza', 'recife', 'manaus']"
9,0.1852865219116211,13.27395248413086,0.7862451076507568,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
10,0.1849231719970703,13.27395248413086,0.8296365737915039,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
11,0.18543529510498047,13.27395248413086,0.8781514167785645,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
12,0.18593597412109375,13.27395248413086,0.738609790802002,5,"['sao_paulo', 'manaus', 'natal', 'natal', 'manaus']"
13,0.18655776977539062,13.27395248413086,0.6634829044342041,5,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'manaus']"
